ID_Variable;QUOTE_DATE;SEASON;Quarter;MONTH;VEHICLE_YEAR;VEHICLE_MAKE;VEHICLE_MODEL;VEHICLE_TYPE;ANNUAL_KM;COMMUTE_DISTANCE;VEHICLE_USE;FSA_CODE;REGIONAL_AREA;MARITAL_STATUS;GENDER;MULTI_PRODUCT;YEARS_LICENSED;YEAR_OF_BIRTH;AGE;GENERATION;IS_BOUND;IS_BOUND_BINARY
40028180;02/05/2016;Spring;Q2;May;2002;PONTIAC;AZTEK;CAR;10000;;Pleasure;M3N;Metropolitan Toronto;Married;Female;Yes;13;1964;52;Baby Boomers;Not Bound;0
40028181;02/05/2016;Spring;Q2;May;2015;HYUNDAI;ELENTRA;CAR;15000;10;Commute;K4A;Eastern Ontario;Single;Female;Yes;8;1989;27;Gen Y;Not Bound;0
40028182;02/05/2016;Spring;Q2;May;2010;SUZUKI;SX4;CAR;10000;;Pleasure;P0J;Northern Ontario;Married;Male;Yes;20;1977;39;Gen Y;Not Bound;0
40028183;02/05/2016;Spring;Q2;May;2007;BUICK;LUCERNE;CAR;10000;;Pleasure;L4Z;Central Ontario;Married;Male;Yes;47;1951;65;Baby Boomers;Not Bound;0
40028184;02/05/2016;Spring;Q2;May;2015;TOYOTA;TACOMA;TRUCK;20000;40;Commute;K0A;Eastern Ontario;Single;Male;No;11;1987;29;Gen Y;Not Bound;0
40028185;02/05/2016;Spring;Q2;May;2004;TOYOTA;HIGHLANDER;CAR;20000;10;Commute;A1K;Newfoundland and Labrador;Married;Female;No;27;1971;45;Gen X;Not Bound;0
40028186;02/05/2016;Spring;Q2;May;2008;CHEVROLET;EQUINOX;CAR;20000;10;Commute;K0A;Eastern Ontario;Single;Male;No;2;1997;19;Gen Z;Not Bound;0
40028187;02/05/2016;Spring;Q2;May;2003;PONTIAC;GRAND;CAR;25000;20;Commute;K0H;Eastern Ontario;Single;Male;No;2;1991;25;Gen Y;Not Bound;0
40028188;02/05/2016;Spring;Q2;May;2012;BMW;X5;CAR;10000;;Pleasure;M1P;Metropolitan Toronto;Married;Female;Yes;11;1982;34;Gen Y;Not Bound;0
40028189;02/05/2016;Spring;Q2;May;2013;NISSAN;ALTIMA;CAR;20000;10;Commute;K2J;Eastern Ontario;Married;Male;Yes;7;1974;42;Gen X;Not Bound;0
40028190;02/05/2016;Spring;Q2;May;2016;FORD;FIESTA;CAR;20000;20;Commute;L5N;Central Ontario;Single;Male;No;5;1979;37;Gen Y;Not Bound;0
40028191;02/05/2016;Spring;Q2;May;2012;NISSAN;VERSA;CAR;25000;;Business;M4G;Metropolitan Toronto;Married;Male;Yes;34;1965;51;Gen X;Not Bound;0
40028192;02/05/2016;Spring;Q2;May;2006;LEXUS;RX;CAR;15000;15;Commute;L5G;Central Ontario;Married;Female;Yes;12;1977;39;Gen Y;Not Bound;0
40028193;02/05/2016;Spring;Q2;May;2004;MAZDA;MAZDA3;CAR;10000;;Pleasure;L6Z;Central Ontario;Married;Female;Yes;10;1984;32;Gen Y;Not Bound;0
40028194;02/05/2016;Spring;Q2;May;2004;GMC;SIERRA;TRUCK;10000;;Pleasure;P0X;Northern Ontario;Single;Male;No;61;1938;78;Traditionalist;Not Bound;0
40028195;02/05/2016;Spring;Q2;May;2013;BMW;X5;CAR;20000;9;Commute;L6C;Central Ontario;Married;Male;Yes;14;1973;43;Gen X;Not Bound;0
40028196;02/05/2016;Spring;Q2;May;2015;CHEVROLET;CRUZE;CAR;20000;10;Commute;L1C;Central Ontario;Married;Male;No;47;1953;63;Baby Boomers;Not Bound;0
40028197;02/05/2016;Spring;Q2;May;2007;FORD;TAURUSX;CAR;9000;12;Commute;N0N;Southwestern Ontario;Married;Female;Yes;9;1991;25;Gen Y;Not Bound;0
40028198;02/05/2016;Spring;Q2;May;2014;AUDI;A4;CAR;10000;9;Commute;M1W;Metropolitan Toronto;Married;Female;Yes;14;1974;42;Gen X;Not Bound;0
40028199;02/05/2016;Spring;Q2;May;2014;NISSAN;SENTRA;CAR;20000;15;Commute;B1A;Nova Scotia;Single;Female;No;11;1989;27;Gen Y;Not Bound;0
40028200;02/05/2016;Spring;Q2;May;2000;VOLKSWAGEN;GOLF;CAR;1000;;Pleasure;N0N;Southwestern Ontario;Married;Male;Yes;46;1954;62;Baby Boomers;Not Bound;0
40028201;02/05/2016;Spring;Q2;May;1987;CHEVROLET;MONTE CARLO;CAR;5000;;Pleasure;L1E;Central Ontario;Single;Male;Yes;35;1964;52;Baby Boomers;Not Bound;0
40028202;02/05/2016;Spring;Q2;May;2000;DODGE;DAKOTA;TRUCK;20000;6;Commute;E4W;New Brunswick;Single;Male;No;5;1994;22;Gen Y;Not Bound;0
40028203;02/05/2016;Spring;Q2;May;2012;MAZDA;MAZDA3;CAR;8000;7;Commute;N8W;Southwestern Ontario;Single;Female;No;12;1988;28;Gen Y;Not Bound;0
40028204;02/05/2016;Spring;Q2;May;2013;HONDA;CIVIC;CAR;14000;8;Commute;N6C;Southwestern Ontario;Single;Female;No;27;1971;45;Gen X;Not Bound;0
40028205;02/05/2016;Spring;Q2;May;2015;TOYOTA;SIENNA;VAN;20000;5;Commute;L8E;Central Ontario;Married;Female;Yes;22;1965;51;Gen X;Not Bound;0
40028206;02/05/2016;Spring;Q2;May;2015;CHEVROLET;SILVERADO;TRUCK;20000;10;Commute;K0C;Eastern Ontario;Married;Male;Yes;13;1987;29;Gen Y;Not Bound;0
40028207;02/05/2016;Spring;Q2;May;2012;HYUNDAI;SANTA FE;CAR;20000;20;Commute;K6J;Eastern Ontario;Married;Male;Yes;16;1983;33;Gen Y;Not Bound;0
40028208;02/05/2016;Spring;Q2;May;2009;CHEVROLET;SILVERADO;TRUCK;5000;;Pleasure;A0N;Newfoundland and Labrador;Single;Male;No;32;1965;51;Gen X;Not Bound;0
40028209;02/05/2016;Spring;Q2;May;2003;TOYOTA;CAMRY;CAR;15000;15;Commute;L1C;Central Ontario;Single;Female;No;3;1989;27;Gen Y;Not Bound;0
40028210;02/05/2016;Spring;Q2;May;2011;FORD;FOCUS;CAR;10000;5;Commute;N2Z;Southwestern Ontario;Single;Female;Yes;12;1987;29;Gen Y;Not Bound;0
40028211;02/05/2016;Spring;Q2;May;1992;CHEVROLET;C/K;TRUCK;10000;;Pleasure;B4R;Nova Scotia;Divorced;Male;Yes;25;1973;43;Gen X;Not Bound;0
40028212;02/05/2016;Spring;Q2;May;2008;HONDA;CIVIC;CAR;10000;8;Commute;M9V;Metropolitan Toronto;Married;Male;Yes;22;1961;55;Baby Boomers;Not Bound;0
40028213;02/05/2016;Spring;Q2;May;2010;TOYOTA;VENZA;CAR;20000;30;Commute;L1B;Central Ontario;Married;Female;Yes;17;1981;35;Gen Y;Not Bound;0
40028214;02/05/2016;Spring;Q2;May;2007;FORD;EXPLORER;CAR;10000;111;Commute;A0P;Newfoundland and Labrador;Married;Female;Yes;10;1963;53;Baby Boomers;Not Bound;0
40028215;02/05/2016;Spring;Q2;May;2013;FORD;FOCUS;CAR;12000;5;Commute;L9W;Central Ontario;Single;Female;No;4;1977;39;Gen Y;Not Bound;0
40028216;02/05/2016;Spring;Q2;May;2011;KIA;SORENTO;CAR;10000;;Pleasure;K7H;Eastern Ontario;Single;Female;Yes;16;1962;54;Baby Boomers;Not Bound;0
40028217;02/05/2016;Spring;Q2;May;2011;HONDA;ACCORD;CAR;10000;10;Commute;L4H;Central Ontario;Single;Male;Yes;8;1977;39;Gen Y;Not Bound;0
40028218;02/05/2016;Spring;Q2;May;2007;HYUNDAI;SONATA;CAR;6000;;Pleasure;L2M;Central Ontario;Single;Male;Yes;3;1958;58;Baby Boomers;Not Bound;0
40028219;02/05/2016;Spring;Q2;May;2012;NISSAN;ALTIMA;CAR;10000;;Pleasure;L6L;Central Ontario;Single;Male;No;22;1960;56;Baby Boomers;Not Bound;0
40028220;02/05/2016;Spring;Q2;May;2014;HONDA;CIVIC;CAR;20000;15;Commute;L4H;Central Ontario;Married;Male;Yes;22;1954;62;Baby Boomers;Not Bound;0
40028221;02/05/2016;Spring;Q2;May;2009;NISSAN;ALTIMA;CAR;6000;;Pleasure;M1H;Metropolitan Toronto;Single;Male;Yes;11;1989;27;Gen Y;Not Bound;0
40028222;02/05/2016;Spring;Q2;May;2011;CHEVROLET;SILVERADO;TRUCK;8000;;Pleasure;A1L;Newfoundland and Labrador;Married;Male;Yes;36;1959;57;Baby Boomers;Not Bound;0
40028223;02/05/2016;Spring;Q2;May;2016;FORD;FUSION;CAR;15000;16;Commute;N8P;Southwestern Ontario;Single;Male;No;8;1990;26;Gen Y;Not Bound;0
40028224;02/05/2016;Spring;Q2;May;2010;KIA;SOUL;CAR;20000;40;Commute;B1Y;Nova Scotia;Married;Male;Yes;36;1962;54;Baby Boomers;Not Bound;0
40028225;02/05/2016;Spring;Q2;May;2013;FORD;FUSION;CAR;10000;10;Commute;A2V;Newfoundland and Labrador;Single;Male;No;57;1934;82;Traditionalist;Not Bound;0
40028226;02/05/2016;Spring;Q2;May;2007;FORD;F-150;TRUCK;20000;10;Commute;N4S;Southwestern Ontario;Married;Male;No;12;1986;30;Gen Y;Not Bound;0
40028227;02/05/2016;Spring;Q2;May;2008;SUZUKI;SX4;CAR;10000;5;Commute;L2G;Central Ontario;Single;Male;No;0;1998;18;Gen Z;Not Bound;0
40028228;02/05/2016;Spring;Q2;May;2011;HONDA;ACCORD;CAR;20000;5;Commute;B9A;Nova Scotia;Married;Female;Yes;20;1979;37;Gen Y;Not Bound;0
40028229;02/05/2016;Spring;Q2;May;2013;TOYOTA;VENZA;CAR;50000;;Business;K0H;Eastern Ontario;Married;Female;Yes;39;1960;56;Baby Boomers;Not Bound;0
40028230;02/05/2016;Spring;Q2;May;2011;FORD;ESCAPE;CAR;15000;15;Commute;L6Y;Central Ontario;Married;Male;Yes;20;1979;37;Gen Y;Not Bound;0
40028231;02/05/2016;Spring;Q2;May;2003;CHEVROLET;CAVALIER;CAR;5000;10;Commute;N3R;Southwestern Ontario;Married;Male;Yes;49;1946;70;Baby Boomers;Not Bound;0
40028232;02/05/2016;Spring;Q2;May;2016;HONDA;HR-V;CAR;10000;15;Commute;L5V;Central Ontario;Single;Male;Yes;5;1991;25;Gen Y;Not Bound;0
40028233;02/05/2016;Spring;Q2;May;2008;PONTIAC;G5;CAR;20000;10;Commute;B0K;Nova Scotia;Single;Male;No;7;1991;25;Gen Y;Not Bound;0
40028234;02/05/2016;Spring;Q2;May;2006;BMW;3 series;CAR;15000;15;Commute;L0R;Central Ontario;Single;Male;Yes;0;1999;17;Gen Z;Not Bound;0
40028235;02/05/2016;Spring;Q2;May;2009;CHEVROLET;MALIBU;CAR;1000;;Pleasure;A5A;Newfoundland and Labrador;Married;Female;Yes;30;1965;51;Gen X;Not Bound;0
40028236;02/05/2016;Spring;Q2;May;2015;TOYOTA;VENZA;CAR;10000;16;Commute;P1B;Northern Ontario;Married;Female;Yes;25;1975;41;Gen X;Not Bound;0
40028237;02/05/2016;Spring;Q2;May;2009;SUZUKI;SX4;CAR;10000;;Pleasure;K7C;Eastern Ontario;Married;Female;Yes;49;1948;68;Baby Boomers;Not Bound;0
40028238;02/05/2016;Spring;Q2;May;2004;CHEVROLET;MALIBU;CAR;12000;71;Commute;A0E;Newfoundland and Labrador;Single;Female;No;2;1996;20;Gen Z;Not Bound;0
40028239;02/05/2016;Spring;Q2;May;2010;DODGE;JOURNEY;CAR;10000;15;Commute;B2Y;Nova Scotia;Single;Male;No;10;1988;28;Gen Y;Not Bound;0
40028240;02/05/2016;Spring;Q2;May;2013;HYUNDAI;ELANTRA;CAR;15000;8;Commute;K7M;Eastern Ontario;Married;Female;Yes;32;1965;51;Gen X;Not Bound;0
40028241;02/05/2016;Spring;Q2;May;1998;HONDA;ACCORD;CAR;20000;10;Commute;L3X;Central Ontario;Married;Female;Yes;10;1979;37;Gen Y;Not Bound;0
40028242;02/05/2016;Spring;Q2;May;2013;FORD;FOCUS;CAR;25000;25;Commute;N0N;Southwestern Ontario;Married;Male;Yes;14;1985;31;Gen Y;Not Bound;0
40028243;02/05/2016;Spring;Q2;May;1999;CADILLIAC;DEVILLE;CAR;5000;;Pleasure;K0E;Eastern Ontario;Married;Male;No;9;1944;72;Traditionalist;Not Bound;0
40028244;02/05/2016;Spring;Q2;May;2007;SATURN;ION;CAR;15000;5;Commute;A0K;Newfoundland and Labrador;Single;Female;Yes;0;1997;19;Gen Z;Not Bound;0
40028245;02/05/2016;Spring;Q2;May;2004;CHRYSLER;INTREPID;CAR;20000;15;Commute;N0H;Southwestern Ontario;Divorced;Female;No;34;1964;52;Baby Boomers;Not Bound;0
40028246;02/05/2016;Spring;Q2;May;2000;CHEVROLET;MALIBU;CAR;25000;20;Commute;K4R;Eastern Ontario;Single;Male;Yes;33;1966;50;Gen X;Not Bound;0
40028247;02/05/2016;Spring;Q2;May;2007;SUBARU;FORESTER;CAR;12000;7;Commute;L1S;Central Ontario;Married;Male;No;11;1953;63;Baby Boomers;Not Bound;0
40028248;02/05/2016;Spring;Q2;May;2006;SUBARU;FORESTER;CAR;7000;;Pleasure;N0H;Southwestern Ontario;Married;Male;Yes;61;1938;78;Traditionalist;Not Bound;0
40028249;02/05/2016;Spring;Q2;May;2012;HYUNDAI;SONATA;CAR;10000;8;Commute;L7A;Central Ontario;Married;Female;Yes;6;1987;29;Gen Y;Not Bound;0
40028250;02/05/2016;Spring;Q2;May;1988;DODGE;RAM VAN;VAN;10000;;Pleasure;Y1A;Yukon;Married;Male;Yes;28;1968;48;Gen X;Not Bound;0
40028251;02/05/2016;Spring;Q2;May;2005;GMC;SAVANA ;VAN;17000;15;Commute;M6H;Metropolitan Toronto;Separated;Male;No;2;1985;31;Gen Y;Not Bound;0
40028252;02/05/2016;Spring;Q2;May;2008;MAZDA;TRIBUTE;CAR;20000;15;Commute;K8A;Eastern Ontario;Married;Male;Yes;20;1979;37;Gen Y;Not Bound;0
40028253;02/05/2016;Spring;Q2;May;2010;NISSAN;SENTRA;CAR;15000;94;Commute;K0K;Eastern Ontario;Married;Male;Yes;43;1956;60;Baby Boomers;Not Bound;0
40028254;02/05/2016;Spring;Q2;May;2003;BMW;3 series;CAR;5000;;Pleasure;B3K;Nova Scotia;Single;Male;Yes;15;1984;32;Gen Y;Not Bound;0
40028255;02/05/2016;Spring;Q2;May;2008;HONDA;CIVIC;CAR;15000;5;Commute;B2W;Nova Scotia;Single;Female;Yes;20;1978;38;Gen Y;Not Bound;0
40028256;02/05/2016;Spring;Q2;May;2007;DODGE;NITRO;CAR;10000;;Pleasure;P0M;Northern Ontario;Married;Male;Yes;61;1938;78;Traditionalist;Not Bound;0
40028257;02/05/2016;Spring;Q2;May;1997;JEEP;GRAND CHEROKEE;CAR;3000;;Pleasure;K4K;Eastern Ontario;Single;Male;No;24;1972;44;Gen X;Not Bound;0
40028258;02/05/2016;Spring;Q2;May;2005;DODGE;MAGNUM ;CAR;15000;5;Commute;K2C;Eastern Ontario;Single;Male;No;8;1990;26;Gen Y;Not Bound;0
40028259;02/05/2016;Spring;Q2;May;2006;TOYOTA;COROLLA;CAR;10000;5;Commute;N1G;Southwestern Ontario;Married;Male;Yes;2;1985;31;Gen Y;Not Bound;0
40028260;02/05/2016;Spring;Q2;May;1988;CHRYSLER;LEBARON;CAR;10000;;Pleasure;K0K;Eastern Ontario;Married;Male;Yes;55;1943;73;Traditionalist;Not Bound;0
40028261;02/05/2016;Spring;Q2;May;2014;DODGE;RAM;TRUCK;8000;;Pleasure;C0B;Prince Edward Island;Married;Male;No;47;1952;64;Baby Boomers;Not Bound;0
40028262;02/05/2016;Spring;Q2;May;2011;CHEVROLET;HHR;CAR;10000;;Pleasure;K7H;Eastern Ontario;Married;Female;Yes;34;1965;51;Gen X;Not Bound;0
40028263;02/05/2016;Spring;Q2;May;2009;MERCEDES BENZ;ML;CAR;15000;52;Commute;L8P;Central Ontario;Married;Male;No;34;1964;52;Baby Boomers;Not Bound;0
40028264;02/05/2016;Spring;Q2;May;2013;FORD;TAURUS;CAR;6000;;Pleasure;E4S;New Brunswick;Married;Male;No;42;1953;63;Baby Boomers;Not Bound;0
40028265;02/05/2016;Spring;Q2;May;2015;HONDA;CR-V;CAR;29000;45;Commute;L4N;Central Ontario;Single;Male;Yes;15;1981;35;Gen Y;Not Bound;0
40028266;02/05/2016;Spring;Q2;May;2016;MERCEDES BENZ;GLE;CAR;10000;;Pleasure;M5M;Metropolitan Toronto;Married;Female;Yes;5;1954;62;Baby Boomers;Not Bound;0
40028267;02/05/2016;Spring;Q2;May;2013;CHRYSLER;200;CAR;10000;16;Commute;B1H;Nova Scotia;Married;Female;Yes;41;1957;59;Baby Boomers;Not Bound;0
40028268;02/05/2016;Spring;Q2;May;2007;TOYOTA;CAMRY;CAR;20000;25;Commute;L9W;Central Ontario;Single;Male;No;10;1971;45;Gen X;Not Bound;0
40028269;02/05/2016;Spring;Q2;May;2016;PORSCHE;CAYENNE;CAR;10000;;Pleasure;M3C;Metropolitan Toronto;Married;Male;Yes;15;1963;53;Baby Boomers;Not Bound;0
40028270;02/05/2016;Spring;Q2;May;2006;ACURA;TL;CAR;15000;20;Commute;L3S;Central Ontario;Married;Male;Yes;31;1956;60;Baby Boomers;Not Bound;0
40028271;02/05/2016;Spring;Q2;May;2014;DODGE;CARAVAN;VAN;20000;5;Commute;P5E;Northern Ontario;Married;Female;Yes;14;1985;31;Gen Y;Not Bound;0
40028272;02/05/2016;Spring;Q2;May;2011;CHEVROLET;EQUINOX;CAR;10000;;Pleasure;E4S;New Brunswick;Married;Female;Yes;44;1949;67;Baby Boomers;Not Bound;0
40028273;02/05/2016;Spring;Q2;May;2009;CHRYSLER;ASPEN;CAR;15000;10;Commute;E4N;New Brunswick;Married;Female;Yes;28;1971;45;Gen X;Not Bound;0
40028274;02/05/2016;Spring;Q2;May;2010;FORD;ESCAPE;CAR;20000;38;Commute;P4N;Northern Ontario;Married;Male;Yes;23;1976;40;Gen X;Not Bound;0
40028275;02/05/2016;Spring;Q2;May;2007;GMC;YUKON;CAR;5000;;Pleasure;N0N;Southwestern Ontario;Married;Female;Yes;23;1976;40;Gen X;Not Bound;0
40028276;03/05/2016;Spring;Q2;May;2007;FORD;ESCAPE;CAR;12000;8;Commute;L7A;Central Ontario;Married;Male;Yes;3;1974;42;Gen X;Not Bound;0
40028277;03/05/2016;Spring;Q2;May;2017;HYUNDAI;ELANTRA;CAR;20000;10;Commute;N1H;Southwestern Ontario;Single;Female;Yes;3;1993;23;Gen Y;Not Bound;0
40028278;03/05/2016;Spring;Q2;May;2004;DODGE;DAKOTA;TRUCK;15000;20;Commute;K0E;Eastern Ontario;Single;Male;No;3;1997;19;Gen Z;Not Bound;0
40028279;03/05/2016;Spring;Q2;May;2013;CHEVROLET;SILVERADO;TRUCK;9000;;Pleasure;K0C;Eastern Ontario;Married;Male;Yes;10;1990;26;Gen Y;Not Bound;0
40028280;03/05/2016;Spring;Q2;May;2010;TOYOTA;COROLLA;CAR;10000;5;Commute;L3P;Central Ontario;Married;Male;Yes;26;1932;84;Traditionalist;Not Bound;0
40028281;03/05/2016;Spring;Q2;May;2007;TOYOTA;CAMRY;CAR;5000;;Pleasure;M3B;Metropolitan Toronto;Widow_Widower;Female;Yes;54;1928;88;Traditionalist;Not Bound;0
40028282;03/05/2016;Spring;Q2;May;1977;CHEVROLET;NOVA;CAR;20000;10;Commute;E1G;New Brunswick;Single;Male;No;6;1993;23;Gen Y;Not Bound;0
40028283;03/05/2016;Spring;Q2;May;2015;SUBARU;IMPREZA;CAR;15000;111;Commute;L2T;Central Ontario;Married;Female;No;24;1976;40;Gen X;Not Bound;0
40028284;03/05/2016;Spring;Q2;May;2013;KIA;SORENTO;CAR;10000;54;Commute;L9T;Central Ontario;Separated;Female;Yes;32;1968;48;Gen X;Not Bound;0
40028285;03/05/2016;Spring;Q2;May;2015;MAZDA;MAZDA6;CAR;20000;10;Commute;B1N;Nova Scotia;Single;Female;No;7;1988;28;Gen Y;Not Bound;0
40028286;03/05/2016;Spring;Q2;May;2003;HONDA;CIVIC;CAR;5000;66;Commute;N1T;Southwestern Ontario;Married;Female;No;7;1991;25;Gen Y;Not Bound;0
40028287;03/05/2016;Spring;Q2;May;2011;FORD;ESCAPE;CAR;10000;15;Commute;L4R;Central Ontario;Married;Male;Yes;11;1981;35;Gen Y;Not Bound;0
40028288;03/05/2016;Spring;Q2;May;2006;BMW;3 series;CAR;7000;;Pleasure;N2V;Southwestern Ontario;Married;Male;Yes;18;1982;34;Gen Y;Not Bound;0
40028289;03/05/2016;Spring;Q2;May;2015;TOYOTA;SIENNA;VAN;12000;11;Commute;K1B;Eastern Ontario;Married;Male;No;21;1976;40;Gen X;Not Bound;0
40028290;03/05/2016;Spring;Q2;May;2005;NISSAN;ALTIMA;CAR;7000;10;Commute;L1V;Central Ontario;Single;Male;No;3;1989;27;Gen Y;Not Bound;0
40028291;03/05/2016;Spring;Q2;May;2005;BUICK;ALLURA;CAR;10000;;Pleasure;L9M;Central Ontario;Single;Female;No;36;1962;54;Baby Boomers;Not Bound;0
40028292;03/05/2016;Spring;Q2;May;2008;FORD;F-150;TRUCK;10000;;Pleasure;L9Y;Central Ontario;Single;Male;Yes;22;1977;39;Gen Y;Not Bound;0
40028293;03/05/2016;Spring;Q2;May;2008;MERCEDES BENZ;C;CAR;20000;10;Commute;L5M;Central Ontario;Single;Male;No;5;1969;47;Gen X;Not Bound;0
40028294;03/05/2016;Spring;Q2;May;2010;CHEVROLET;COBALT;CAR;10000;6;Commute;N0R;Southwestern Ontario;Single;Female;Yes;0;2000;16;Gen Z;Not Bound;0
40028295;03/05/2016;Spring;Q2;May;2015;JEEP;COMPASS;CAR;30000;48;Commute;P5E;Northern Ontario;Married;Female;Yes;35;1965;51;Gen X;Not Bound;0
40028296;03/05/2016;Spring;Q2;May;2004;PORSCHE;CAYENNE;CAR;8000;15;Commute;L1W;Central Ontario;Single;Male;No;9;1990;26;Gen Y;Not Bound;0
40028297;03/05/2016;Spring;Q2;May;2017;KIA;FORTE;CAR;4000;;Pleasure;L6V;Central Ontario;Married;Male;Yes;27;1935;81;Traditionalist;Not Bound;0
40028298;03/05/2016;Spring;Q2;May;2012;TOYOTA;SIENNA;VAN;25000;38;Commute;L0B;Central Ontario;Married;Male;Yes;12;1960;56;Baby Boomers;Not Bound;0
40028299;03/05/2016;Spring;Q2;May;2017;TOYOTA;COROLLA;CAR;50000;;Business;N0E;Southwestern Ontario;Married;Male;Yes;34;1962;54;Baby Boomers;Not Bound;0
40028300;03/05/2016;Spring;Q2;May;2002;TOYOTA;RAV4;CAR;9000;;Pleasure;N7L;Southwestern Ontario;Single;Male;No;10;1989;27;Gen Y;Not Bound;0
40028301;03/05/2016;Spring;Q2;May;2012;CHEVROLET;CRUZE;CAR;20000;15;Commute;N2M;Southwestern Ontario;Married;Female;Yes;7;1962;54;Baby Boomers;Not Bound;0
40028302;03/05/2016;Spring;Q2;May;2016;TOYOTA;AVALON;CAR;6000;;Pleasure;E2A;New Brunswick;Married;Male;Yes;47;1953;63;Baby Boomers;Not Bound;0
40028303;03/05/2016;Spring;Q2;May;2007;CHEVROLET;SILVERADO;TRUCK;5000;;Pleasure;L0L;Central Ontario;Married;Female;No;32;1966;50;Gen X;Not Bound;0
40028304;03/05/2016;Spring;Q2;May;2010;DODGE;CARAVAN;VAN;20000;15;Commute;M1P;Metropolitan Toronto;Married;Male;Yes;12;1962;54;Baby Boomers;Not Bound;0
40028305;03/05/2016;Spring;Q2;May;2015;DODGE;JOURNEY;CAR;15000;10;Commute;M1E;Metropolitan Toronto;Separated;Female;No;4;1964;52;Baby Boomers;Not Bound;0
40028306;03/05/2016;Spring;Q2;May;2006;DODGE;RAM;TRUCK;30000;50;Commute;K0M;Eastern Ontario;Single;Male;No;3;1997;19;Gen Z;Not Bound;0
40028307;03/05/2016;Spring;Q2;May;2009;HONDA;CIVIC;CAR;3000;;Pleasure;N0G;Southwestern Ontario;Married;Female;No;45;1953;63;Baby Boomers;Not Bound;0
40028308;03/05/2016;Spring;Q2;May;2011;NISSAN;VERSA;CAR;20000;10;Commute;E1A;New Brunswick;Single;Female;Yes;0;1998;18;Gen Z;Not Bound;0
40028309;03/05/2016;Spring;Q2;May;2009;BMW;X5;CAR;10000;10;Commute;M4E;Metropolitan Toronto;Married;Female;Yes;26;1974;42;Gen X;Not Bound;0
40028310;03/05/2016;Spring;Q2;May;2005;BUICK;RENDEVOUS;CAR;20000;15;Commute;B0K;Nova Scotia;Married;Female;No;36;1963;53;Baby Boomers;Not Bound;0
40028311;03/05/2016;Spring;Q2;May;2015;MAZDA;CX5;CAR;20000;10;Commute;N2T;Southwestern Ontario;Married;Female;Yes;23;1973;43;Gen X;Not Bound;0
40028312;03/05/2016;Spring;Q2;May;2007;CHRYSLER;PACIFICA;CAR;7000;;Pleasure;L2S;Central Ontario;Separated;Female;No;15;1984;32;Gen Y;Not Bound;0
40028313;03/05/2016;Spring;Q2;May;2003;FORD;ECONOLINE ;VAN;30000;;Business;L9S;Central Ontario;Single;Male;Yes;31;1969;47;Gen X;Not Bound;0
40028314;03/05/2016;Spring;Q2;May;2011;DODGE;RAM;TRUCK;15000;10;Commute;N0B;Southwestern Ontario;Single;Female;Yes;5;1995;21;Gen Y;Not Bound;0
40028315;03/05/2016;Spring;Q2;May;2015;HYUNDAI;ACCENT;CAR;10000;;Pleasure;A0B;Newfoundland and Labrador;Single;Female;Yes;1;1998;18;Gen Z;Not Bound;0
40028316;03/05/2016;Spring;Q2;May;2014;VOLKSWAGEN;PASSAT;CAR;20000;30;Commute;L5B;Central Ontario;Married;Male;Yes;6;1978;38;Gen Y;Not Bound;0
40028317;03/05/2016;Spring;Q2;May;2001;HONDA;ODYSSEY;VAN;8000;;Pleasure;N0L;Southwestern Ontario;Married;Male;Yes;15;1981;35;Gen Y;Not Bound;0
40028318;03/05/2016;Spring;Q2;May;2008;TOYOTA;COROLLA;CAR;10000;15;Commute;L5L;Central Ontario;Married;Female;Yes;36;1963;53;Baby Boomers;Not Bound;0
40028319;03/05/2016;Spring;Q2;May;2006;HYUNDAI;ELANTRA ;CAR;1000;;Pleasure;N5P;Southwestern Ontario;Single;Female;Yes;13;1986;30;Gen Y;Not Bound;0
40028320;03/05/2016;Spring;Q2;May;2000;BMW;3 series;CAR;2000;;Pleasure;L4H;Central Ontario;Married;Male;Yes;28;1960;56;Baby Boomers;Not Bound;0
40028321;03/05/2016;Spring;Q2;May;2008;HYUNDAI;SANTA FE;CAR;20000;111;Commute;C0B;Prince Edward Island;Married;Male;No;14;1985;31;Gen Y;Not Bound;0
40028322;03/05/2016;Spring;Q2;May;2012;HYUNDAI;VELOSTER;SPORTS CAR;20000;12;Commute;L3B;Central Ontario;Married;Female;Yes;31;1969;47;Gen X;Not Bound;0
40028323;03/05/2016;Spring;Q2;May;2010;TOYOTA;COROLLA;CAR;3000;;Pleasure;E2A;New Brunswick;Married;Female;Yes;41;1959;57;Baby Boomers;Not Bound;0
40028324;03/05/2016;Spring;Q2;May;2010;TOYOTA;COROLLA;CAR;5000;8;Commute;M1J;Metropolitan Toronto;Separated;Female;No;4;1981;35;Gen Y;Not Bound;0
40028325;03/05/2016;Spring;Q2;May;2016;DODGE;RAM;TRUCK;6000;;Pleasure;N7A;Southwestern Ontario;Married;Female;Yes;20;1980;36;Gen Y;Not Bound;0
40028326;03/05/2016;Spring;Q2;May;2017;HYUNDAI;ELANTRA ;CAR;10000;5;Commute;L4S;Central Ontario;Married;Male;Yes;6;1958;58;Baby Boomers;Not Bound;0
40028327;03/05/2016;Spring;Q2;May;2006;HONDA;CIVIC;CAR;20000;15;Commute;N2H;Southwestern Ontario;Single;Female;No;10;1990;26;Gen Y;Not Bound;0
