country,continent,region,year,life_expectancy,fertility,population,gdp,infant_mortality,literacy,educ,oil_prod,net_users,area,roadways,country_code
Croatia,Europe,Southern Europe,1965,66.8,2.18,4328920,21600,NA,NA,4.3,10070,>60%,56594,0.5196663957309963,HRV
Cuba,Americas,Caribbean,1965,66.99,4.62,7951928,10200,39.5,NA,12.8,50000,>15%,110860,0.5489626556016598,CUB
Cyprus,Asia,Western Asia,1965,71.33,3.13,580971,32800,NA,NA,7.3,0,>60%,9251,2.162577018700681,CYP
Czech Republic,Europe,Eastern Europe,1965,70.43,2.07,9800931,31600,NA,NA,4.2,3000,>60%,78867,1.6568526760241926,CZE
Denmark,Europe,Northern Europe,1965,72.49,2.61,4760262,67417911345,17.8,NA,8.7,165200,>60%,43094,1.7155288439225878,DNK
Djibouti,Africa,Eastern Africa,1965,48.33,6.63,114963,3200,NA,NA,8.4,0,>5%,23200,0.13211206896551725,DJI
Dominican Republic,Americas,Caribbean,1965,57.28,7.05,3878952,3435518212,94.6,NA,2.2,0,>35%,48670,0.4048695294842819,DOM
Ecuador,Americas,South America,1965,57.02,6.55,5250120,4467234895,107,NA,4.4,556400,>35%,283561,0.15400566368435717,ECU
Egypt,Africa,Northern Africa,1965,50.88,6.41,30872982,17256717130,178.1,NA,3.8,478400,>35%,1001450,0.13723101502820909,EGY
El Salvador,Americas,Central America,1965,55.4,6.64,3197865,5595259457,115.5,NA,3.4,0,>15%,21041,0.3287866546266812,SLV
Equatorial Guinea,Africa,Middle Africa,1965,39.44,5.6,269427,31800,NA,NA,0.6,248000,>15%,28051,0.10267013653702185,GNQ
Eritrea,Africa,Eastern Africa,1965,40.81,6.75,1589187,1300,NA,NA,2.1,0,>0%,117600,0.034098639455782315,ERI
Estonia,Europe,Northern Europe,1965,70.81,1.97,1290437,28600,NA,NA,5.7,0,>60%,45228,1.2915008401874946,EST
Ethiopia,Africa,Eastern Africa,1965,38.13,6.86,25013551,1800,NA,NA,4.7,0,>0%,1104300,0.04016933804219868,ETH
Fiji,Oceania,Melanesia,1965,57.75,5.48,463884,508775824.3,46.3,NA,4.2,0,>35%,18274,0.18824559483419065,FJI
Finland,Europe,Northern Europe,1965,69.16,2.46,4564690,41048323285,16.6,NA,6.8,0,>60%,338145,0.2306702745863461,FIN
France,Europe,Western Europe,1965,71.26,2.77,48952283,462849365785,18.5,NA,5.9,15340,>60%,643801,1.5974594634056176,FRA
French Polynesia,Oceania,Polynesia,1965,58.24,5.31,93440,805624423.6,NA,NA,NA,0,>35%,4167,0.6215502759779218,PYF
Gabon,Africa,Middle Africa,1965,41.42,4.77,532512,1314837134,NA,NA,NA,240000,>5%,267667,0.03425898597884685,GAB
Gambia,Africa,Western Africa,1965,38.66,5.83,400865,1600,137.1,NA,4.1,0,>5%,11295,0.33111996458610005,GMB
Georgia,Asia,Western Asia,1965,65.52,2.8,4477328,3371856942,NA,NA,2,1000,>35%,69700,0.2741606886657102,GEO
Germany,Europe,Western Europe,1965,70.65,2.48,75990737,46900,NA,NA,5.1,48830,>60%,357022,1.8066113572833047,DEU
Ghana,Africa,Western Africa,1965,48.44,6.92,7710547,2213091747,120.8,NA,8.1,105000,>15%,238533,0.4591188640565456,GHA
Greece,Europe,Southern Europe,1965,69.91,2.29,8534252,41521636084,42.3,NA,4.1,1162,>35%,131957,0.8863493410732284,GRC
Greenland,Americas,Northern America,1965,63.34,6.96,37963,37900,NA,NA,NA,0,>60%,2166086,NA,GRL
Grenada,Americas,Caribbean,1965,62.76,5.6,94579,13100,NA,NA,3.9,0,>35%,344,3.2761627906976742,GRD
Guatemala,Americas,Central America,1965,49.73,6.4,4728203,5152670837,132.6,NA,3,10040,>15%,108889,0.10562132079457062,GTM
Guinea,Africa,Western Africa,1965,36.77,6.14,3877804,1200,204.5,NA,2.5,0,>0%,245857,0.1803812785480991,GIN
Guinea-Bissau,Africa,Western Africa,1965,44.39,5.14,652566,1500,NA,NA,NA,0,>0%,36125,0.0956401384083045,GNB
Guyana,Americas,South America,1965,59.92,5.27,650379,441056121.4,58.3,NA,3.2,0,>35%,214969,0.03707511315585038,GUY
Haiti,Americas,Caribbean,1965,44.93,6.18,4271133,1800,179.1,NA,NA,0,>5%,27750,0.15372972972972973,HTI
Honduras,Americas,Central America,1965,51.35,7.44,2352637,1926499597,120.5,NA,NA,0,>15%,112090,0.13151931483629226,HND
"Hong Kong, China",Asia,Eastern Asia,1965,69.96,4.55,3801814,17469241673,NA,NA,3.5,0,>60%,1108,1.8862815884476534,HKG
Hungary,Europe,Eastern Europe,1965,69.22,1.89,10170472,18359925549,44.4,NA,4.9,11410,>60%,93028,2.1452358429720086,HUN
Iceland,Europe,Northern Europe,1965,74,3.6,192251,2500265500,15.5,NA,7.6,0,>60%,103000,0.12514563106796117,ISL
India,Asia,Southern Asia,1965,44.98,5.78,497920270,95947770642,153.2,NA,3.2,767600,>15%,3287263,1.4266707592303993,IND
Indonesia,Asia,South-Eastern Asia,1965,43.77,5.61,100308896,20363640993,130.6,NA,2.8,789800,>15%,1904569,0.2607450819581753,IDN
Iran,Asia,Southern Asia,1965,49.04,6.83,24955116,24187876610,155.99,NA,3.7,3614000,>15%,1648195,0.12065683975500471,IRN
Iraq,Asia,Western Asia,1965,52.52,7.04,8375791,15500,102.1,NA,NA,3368000,>5%,438317,0.13602712192317432,IRQ
Ireland,Europe,Northern Europe,1965,71.35,3.95,2857104,55500,24.7,NA,6.4,0,>60%,70273,1.3666130661847367,IRL
Israel,Asia,Western Asia,1965,69.93,3.81,2522530,19660782112,NA,NA,5.6,390,>60%,20770,0.8938854116514203,ISR
Italy,Europe,Southern Europe,1965,70.24,2.52,51693136,378196261570,35.7,NA,4.5,105700,>35%,301340,1.618437645184841,ITA
Jamaica,Americas,Caribbean,1965,68.73,5.82,1763436,8800,52.4,NA,6.1,0,>35%,10991,2.0126467109453188,JAM
Japan,Asia,Eastern Asia,1965,70.31,1.98,97341852,1124948096897,19.1,NA,3.8,4666,>60%,377915,3.2024423481470703,JPN
Jordan,Asia,Western Asia,1965,57.35,8.06,1119798,12100,82.8,NA,NA,22,>35%,89342,0.08062277540238634,JOR
Kazakhstan,Asia,Central Asia,1965,61.24,4.06,11909001,24300,NA,NA,3.1,1632000,>35%,2724900,0.03575103673529304,KAZ
Kenya,Africa,Eastern Africa,1965,50.75,8.12,9504702,2485723523,101.2,NA,6.7,0,>35%,580367,0.2772004610875532,KEN
Kiribati,Oceania,Micronesia,1965,47.84,7.22,46455,1800,113.9,NA,12,0,>5%,811,0.8261405672009864,KIR
South Korea,Asia,Eastern Asia,1965,56.84,5.16,28392722,38544903391,61.6,NA,5,0,>60%,99720,1.0527777777777778,KOR
Kuwait,Asia,Western Asia,1965,65.92,7.41,482173,70200,72.6,NA,3.8,2619000,>60%,17818,0.3708609271523179,KWT
Kyrgyz Republic,Asia,Central Asia,1965,58.34,5.27,2573494,3400,NA,NA,6.8,1000,>15%,199951,0.17004166020675066,KGZ
Lao,Asia,South-Eastern Asia,1965,43.39,5.97,2381063,5300,NA,NA,2.8,0,>0%,236800,0.16709459459459458,LAO
Latvia,Europe,Northern Europe,1965,71.29,1.81,2261259,3530425110,NA,NA,5,0,>60%,64589,1.1215532056542135,LVA
Lebanon,Asia,Western Asia,1965,64.25,5.5,2092354,18200,51.4,NA,2.2,0,>60%,10400,0.6701923076923076,LBN
Lesotho,Africa,Southern Africa,1965,48.79,5.8,933251,161817196.1,140.9,NA,13,0,>5%,30355,0.19568440125185307,LSO
Liberia,Africa,Western Africa,1965,37.23,6.52,1252968,793731217.9,206.8,NA,2.8,0,>0%,111369,0.09517908933365658,LBR
Libya,Africa,Northern Africa,1965,52.77,7.71,1717255,14600,126.6,NA,NA,470000,>15%,1759540,0.05684667583572979,LBY
Lithuania,Europe,Northern Europe,1965,71.76,2.35,2966947,28400,NA,NA,5.4,2000,>60%,65300,1.2889127105666156,LTU
Luxembourg,Europe,Western Europe,1965,69.31,2.34,330164,5017727301,24.4,NA,3.7,0,>60%,2586,1.1210363495746327,LUX
"Macao, China",Asia,Eastern Asia,1965,67.24,3.59,206910,98200,NA,NA,2.7,0,>35%,28,14.75,MAC
"Macedonia, FYR",Europe,Southern Europe,1965,63.92,3.36,1592434,14000,NA,NA,NA,0,>35%,25713,0.5459495196982072,MKD
Madagascar,Africa,Eastern Africa,1965,44.85,7.3,5769219,2234242838,111,NA,2.7,0,>60%,587041,0.05872843634430985,MDG
Malawi,Africa,Eastern Africa,1965,39.75,7.1,4058680,433359630.3,213.3,NA,5.4,0,>0%,118484,0.130397353229128,MWI
Malaysia,Asia,South-Eastern Asia,1965,62.71,5.66,9569784,9246896226,53.4,NA,5.9,597500,>35%,329847,0.43778782283907386,MYS
Maldives,Asia,Southern Asia,1965,42.47,7.2,102723,14900,205.3,NA,6.8,0,>0%,298,0.2953020134228188,MDV
Mali,Africa,Western Africa,1965,31.26,6.82,5568485,2200,209.2,NA,4.8,0,>60%,1240192,0.01812138765610486,MLI
Malta,Europe,Southern Europe,1965,70.03,2.59,306212,35900,30.6,NA,6.9,0,>35%,316,9.79746835443038,MLT
Mauritania,Africa,Western Africa,1965,47.18,6.8,992368,540186225.7,120.3,NA,3.7,6003,>5%,1030700,0.010311438827980983,MRT
Mauritius,Africa,Eastern Africa,1965,62.4,5.51,753285,19500,60.5,NA,3.5,0,>5%,2040,1.0534313725490196,MUS
Mexico,Americas,Central America,1965,59.78,6.77,44623041,133686930877,87.6,NA,5.1,2459000,>35%,1964375,0.19225453388482341,MEX
"Micronesia, Fed. Sts.",Oceania,Micronesia,1965,58.63,6.89,52238,3000,NA,NA,NA,0,>15%,702,0.3418803418803419,FSM
Moldova,Europe,Eastern Europe,1965,64.14,2.89,3335625,5000,NA,NA,8.4,0,>35%,33851,0.27626953413488525,MDA
Mongolia,Asia,Eastern Asia,1965,53.48,7.59,1107125,12100,NA,NA,5.5,20850,>15%,1564116,0.03148679509703884,MNG
Montenegro,Europe,Southern Europe,1965,67.05,2.99,533815,16100,NA,NA,NA,0,>35%,13812,0.5620474949319433,MNE
Morocco,Africa,Northern Africa,1965,52.06,7.08,14248426,8951060778,133,NA,5.4,500,>35%,446550,0.13076923076923078,MAR
Mozambique,Africa,Eastern Africa,1965,41.1,6.6,8302736,1200,185.6,NA,5,0,>5%,799380,0.03794315594585804,MOZ
Namibia,Africa,Southern Africa,1965,50.05,6.24,682553,11400,NA,NA,8.4,0,>5%,824292,0.05354655874374615,NAM
Nepal,Asia,Southern Asia,1965,42.14,6,10905006,1523038106,200.7,NA,4.7,0,>5%,147181,0.07367798832729767,NPL
Netherlands,Europe,Western Europe,1965,73.58,3.04,12216122,128480746992,14.5,NA,5.9,28120,>60%,41543,3.3530317983775846,NLD
New Caledonia,Oceania,Melanesia,1965,59.6,5.22,91197,694967526.1,NA,NA,NA,0,>60%,18575,0.30266487213997306,NCL
New Zealand,Oceania,Australia and New Zealand,1965,71.3,3.05,2628003,36200,18.7,NA,7.4,39860,>60%,267710,0.35172388031825486,NZL
Nicaragua,Americas,Central America,1965,54.88,7.01,2062633,2589699300,126.6,NA,4.6,0,>5%,130370,0.18330137301526425,NIC
Niger,Africa,Western Africa,1965,37.49,7.22,3921581,1377973629,NA,NA,4.2,20000,>0%,1267000,0.014955801104972376,NER
Nigeria,Africa,Western Africa,1965,43.29,6.34,50238569,16002249934,191,NA,NA,2423000,>35%,923768,0.20914342129192612,NGA
Norway,Europe,Northern Europe,1965,73.83,2.93,3724065,48021771422,16,NA,6.9,1568000,>60%,323802,0.28989938295625106,NOR
Oman,Asia,Western Asia,1965,49.13,7.27,625007,688248615.9,197.6,NA,4.3,943500,>60%,309500,0.19463651050080774,OMN
Pakistan,Asia,Southern Asia,1965,51.01,6.6,50848775,12306759369,160.5,NA,2.1,98000,>5%,796095,0.3294280205251886,PAK
Panama,Americas,Central America,1965,64.21,5.64,1314627,2865104694,59,NA,3.5,0,>35%,75420,0.20070273137098912,PAN
Papua New Guinea,Oceania,Melanesia,1965,42.22,6.26,2161103,1177974929,116.1,NA,NA,34210,>0%,462840,0.020199204908823782,PNG
Paraguay,Americas,South America,1965,67.87,6.36,2170853,1558360064,60,NA,4.8,0,>15%,406752,0.07881706789395013,PRY
Peru,Americas,South America,1965,51.79,6.75,11607684,22071787233,118.2,NA,2.8,69300,>35%,1285216,0.10945397505166447,PER
Philippines,Asia,South-Eastern Asia,1965,60.56,6.78,30913931,23209597885,60.2,NA,2.7,21000,>35%,300000,0.7105033333333334,PHL
Poland,Europe,Eastern Europe,1965,69.58,2.41,31539695,26500,40.8,NA,5.2,19260,>60%,312685,1.3177319027135936,POL
Portugal,Europe,Southern Europe,1965,66.17,3.18,8888635,28555356597,66.4,NA,5.6,0,>60%,92090,0.9002063199044413,PRT
Puerto Rico,Americas,Caribbean,1965,69.72,3.89,2577530,13496888757,NA,NA,NA,0,>35%,13790,1.9479332849891227,PRI
Qatar,Asia,Western Asia,1965,64.53,6.99,73543,132100,NA,NA,2.5,1540000,>60%,11586,0.8484377697220784,QAT
Romania,Europe,Eastern Europe,1965,68.02,1.89,19379554,20800,NA,NA,4.2,83350,>35%,238391,0.35313833156453056,ROU
Russia,Europe,Eastern Europe,1965,69.36,2.09,126483874,25400,NA,NA,4.1,10840000,>35%,17098242,0.07505958799740932,RUS
Rwanda,Africa,Eastern Africa,1965,44.62,8.2,3232937,562196003.9,122.2,NA,5.1,0,>5%,26338,0.17844938871592375,RWA
St. Lucia,Americas,Caribbean,1965,60.15,6.69,96303,11700,NA,NA,4.1,0,>60%,616,1.9642857142857142,LCA
St. Vincent and the Grenadines,Americas,Caribbean,1965,62.46,6.76,85972,113925535.2,NA,NA,5.1,0,>60%,389,2.1311053984575836,VCT
Samoa,Oceania,Polynesia,1965,54.39,7.52,127068,5200,NA,NA,5.8,0,>5%,2831,0.825503355704698,WSM
Saudi Arabia,Asia,Western Asia,1965,50.88,7.26,4843635,53600,NA,NA,5.1,9735000,>35%,2149690,0.10297856900297252,SAU
Senegal,Africa,Western Africa,1965,38.71,7.15,3649308,2068050794,125.7,NA,5.6,0,>15%,196722,0.07120708410853896,SEN
Serbia,Europe,Southern Europe,1965,66.06,2.49,7835084,13700,NA,NA,4.8,16840,>35%,77474,0.5711335415752381,SRB
Seychelles,Africa,Eastern Africa,1965,62.81,5.84,46770,118082215.1,66,NA,3.6,0,>35%,455,1.1164835164835165,SYC
Sierra Leone,Africa,Western Africa,1965,38.7,6.38,2332999,604643154.2,207.6,NA,2.9,0,>0%,71740,0.15751324226373015,SLE
Singapore,Asia,South-Eastern Asia,1965,66.31,4.36,1879571,5250605184,27.3,NA,3,0,>60%,697,4.913916786226686,SGP
Slovak Republic,Europe,Eastern Europe,1965,70.39,2.7,4378613,29700,NA,NA,4.2,200,>60%,49035,0.8956051799734883,SVK
Slovenia,Europe,Southern Europe,1965,69.14,2.34,1629434,31000,NA,NA,5.7,5,>60%,20273,1.923001035860504,SVN
Solomon Islands,Oceania,Melanesia,1965,53.42,6.42,136847,1900,103.3,NA,7.3,0,>5%,28896,0.048103543743078625,SLB
South Africa,Africa,Southern Africa,1965,50.91,5.91,19813947,53347940265,NA,NA,6,3000,>35%,1219090,0.6127636187648163,ZAF
Spain,Europe,Southern Europe,1965,70.95,2.83,32192223,170437009179,35.6,NA,5,6419,>60%,505370,1.3518313314996933,ESP
Sri Lanka,Asia,Southern Asia,1965,62.07,4.96,11117685,3201197958,60.4,NA,1.7,0,>15%,65610,1.738957475994513,LKA
Sudan,Africa,Northern Africa,1965,51.94,6.81,8738703,3643501794,99.8,NA,NA,64770,>15%,1861484,0.0063927490110041235,SDN
Suriname,Americas,South America,1965,62.65,6.3,331799,16300,NA,NA,NA,15000,>35%,163820,0.026272738371383227,SUR
Swaziland,Africa,Southern Africa,1965,46.39,6.8,391659,8500,131.3,NA,8.3,0,>15%,17364,0.20697995853489978,SWZ
Sweden,Europe,Northern Europe,1965,73.85,2.41,7741167,109437566536,13.7,NA,7,0,>60%,450295,1.2870762500138797,SWE
Switzerland,Europe,Western Europe,1965,72.36,2.53,5829958,58600,18.4,NA,5.2,0,>60%,41277,1.7313273735978874,CHE
Syria,Asia,Western Asia,1965,55.77,7.56,5398333,3105248796,96.2,NA,5.1,22660,>15%,185180,0.3773247650934226,SYR
Tajikistan,Asia,Central Asia,1965,59.45,6.51,2489648,2700,NA,NA,3.9,206,>15%,143100,0.19403913347309573,TJK
Tanzania,Africa,Eastern Africa,1965,47.37,6.8,11683511,2900,137.3,NA,6.2,0,>5%,947300,0.09128259263169007,TZA
Thailand,Asia,South-Eastern Asia,1965,57.8,6.13,31822798,12397227908,86.8,NA,5.8,232900,>15%,513120,0.35089842531961335,THA
Timor-Leste,Asia,South-Eastern Asia,1965,41.29,6.31,547035,5600,NA,NA,9.4,76490,>0%,14874,0.4060777195105553,TLS
Togo,Africa,Western Africa,1965,44.43,6.79,1708632,449276599.6,147.7,NA,4.5,0,>0%,56785,0.20519503389979749,TGO
Tonga,Oceania,Polynesia,1965,62.94,6.97,74363,5100,53.8,NA,3.9,0,>35%,747,0.9103078982597055,TON
Trinidad and Tobago,Americas,Caribbean,1965,65.17,4.43,912419,3770236777,48.8,NA,3.2,81260,>60%,5128,1.6224648985959438,TTO
Tunisia,Africa,Northern Africa,1965,47.31,7.06,4545340,3737795915,155.7,NA,6.2,55050,>35%,163610,0.11868467697573498,TUN
Turkey,Asia,Western Asia,1965,50.96,5.95,31000167,56287179430,144.1,NA,2.9,47670,>35%,783562,0.492300545457794,TUR
Turkmenistan,Asia,Central Asia,1965,57.17,6.62,1890000,16400,NA,NA,NA,242900,>5%,488100,0.12004097520999796,TKM
Uganda,Africa,Eastern Africa,1965,48.49,7.09,8014376,2000,120.9,NA,3.3,0,>15%,241038,0.08297446875596379,UGA
Ukraine,Europe,Eastern Europe,1965,71.4,2.03,45261939,7500,NA,NA,6.2,40490,>35%,603550,0.28115980449010025,UKR
United Arab Emirates,Asia,Western Asia,1965,56.87,6.84,150318,67600,104.4,NA,NA,2820000,>60%,83600,0.04880382775119617,ARE
United Kingdom,Europe,Northern Europe,1965,71.52,2.76,54278349,614919984602,20.1,NA,6.2,787200,>60%,243610,1.619096096219367,GBR
United States,Americas,Northern America,1965,70.41,2.93,199403532,3162742602840,23.3,NA,5.4,8653000,>60%,9826675,0.6702786039021338,USA
Uruguay,Americas,South America,1965,68.74,2.84,2694535,11102859567,52.1,NA,4.5,0,>35%,176215,0.44112022245552307,URY
Uzbekistan,Asia,Central Asia,1965,61.59,6.75,10233502,6100,NA,NA,NA,64810,>35%,447400,0.19333035315154223,UZB
Vanuatu,Oceania,Melanesia,1965,48.87,6.73,74287,2500,92.8,NA,5,0,>5%,12189,0.08778406760193617,VUT
Venezuela,Americas,South America,1965,63.09,6.37,9824694,55387357767,53.1,NA,6.9,2500000,>35%,912050,0.10542733402773971,VEN
West Bank and Gaza,Asia,Western Asia,1965,54.2,8.06,1191509,NA,NA,NA,NA,NA,NA,360,NA,PSE
Vietnam,Asia,South-Eastern Asia,1965,61.32,6.48,37860014,6000,60.7,NA,6.3,298400,>35%,331210,0.6238730714652335,VNM
Yemen,Asia,Western Asia,1965,37.27,7.42,5619170,2700,263.6,NA,5.2,125100,>15%,527968,0.1350460633977817,YEM
Zambia,Africa,Eastern Africa,1965,50.96,7.29,3559687,2214800544,114,NA,1.3,0,>15%,752618,0.05375103970407298,ZMB
Zimbabwe,Africa,Eastern Africa,1965,55.25,7.37,4422132,1735211094,80.5,NA,2.5,0,>15%,390757,0.24891940515461014,ZWE
Albania,Europe,Southern Europe,1966,66.88,5.48,1947786,11900,90.2,NA,3.3,20510,>35%,28748,0.626130513427021,ALB
Algeria,Africa,Northern Africa,1966,50.58,7.66,12980269,13790556982,149.3,NA,4.3,1420000,>15%,2381741,0.047719294415303766,DZA
Angola,Africa,Middle Africa,1966,39.28,7.42,5863568,7300,NA,NA,3.5,1742000,>15%,1246700,0.0412521055586749,AGO
Antigua and Barbuda,Americas,Caribbean,1966,65.63,4.13,60818,23600,NA,NA,2.4,0,>60%,443,2.641083521444695,ATG
Argentina,Americas,South America,1966,66.08,3.05,22608747,129699051637,58.89,NA,6.3,532100,>35%,2780400,0.08321608401668824,ARG
Armenia,Asia,Western Asia,1966,69.74,3.79,2269475,8500,NA,NA,3.3,0,>35%,29743,0.2590525501798743,ARM
Aruba,Americas,Caribbean,1966,67.76,3.63,57712,25300,NA,NA,6,0,>60%,180,NA,ABW
Australia,Oceania,Australia and New Zealand,1966,70.79,2.89,11657281,123723654026,18.3,NA,5.6,354300,>60%,7741220,0.10634202360868183,AUS
Austria,Europe,Western Europe,1966,70.22,2.66,7345865,68573389646,27.3,NA,5.9,21760,>60%,83871,1.484517890570042,AUT
Azerbaijan,Asia,Western Asia,1966,63.91,5.21,4708485,18000,NA,NA,2.4,845900,>35%,86600,0.6113394919168591,AZE
Bahamas,Americas,Caribbean,1966,63.65,3.89,146364,2348728284,NA,NA,NA,0,>60%,13880,0.19452449567723343,BHS
Bahrain,Asia,Western Asia,1966,59.23,7.1,191782,50100,81.3,NA,2.6,49500,>60%,760,5.423684210526316,BHR
Bangladesh,Asia,Southern Asia,1966,48.63,6.9,57675529,16435426595,155,NA,2.2,4000,>5%,143998,0.14770344032556007,BGD
Barbados,Americas,Caribbean,1966,64.64,3.81,236043,1063887746,49.2,NA,5.6,1000,>60%,430,3.7209302325581395,BRB
Belarus,Europe,Eastern Europe,1966,73.05,2.48,8695433,17700,NA,NA,5.1,30000,>35%,207600,0.41614643545279384,BLR
Belgium,Europe,Western Europe,1966,70.58,2.5,9493656,89864126386,23.3,NA,6.6,0,>60%,30528,5.0449423480083855,BEL
Belize,Americas,Central America,1966,63.53,6.38,109344,115347208,NA,NA,6.6,1818,>15%,22966,0.12496734302882521,BLZ
Benin,Africa,Western Africa,1966,41.5,6.59,2681382,754460310.4,166.8,NA,5.3,0,>0%,112622,0.14206815719841595,BEN
Bhutan,Asia,Southern Asia,1966,39.28,6.67,259270,8200,NA,NA,4.7,0,>15%,38394,0.27551179871854975,BTN
Bolivia,Americas,South America,1966,45.99,6.59,4152665,4058226603,156.5,NA,6.9,51130,>35%,1098581,0.07326542148462425,BOL
Bosnia and Herzegovina,Europe,Southern Europe,1966,66.81,3.37,3574972,10500,NA,NA,NA,0,>60%,51197,0.4477996757622517,BIH
Botswana,Africa,Southern Africa,1966,52.36,6.7,612950,179761624.1,97,NA,9.5,0,>5%,581730,0.030797792790469805,BWA
Brazil,Americas,South America,1966,58.07,5.66,86494987,136947905157,112.1,NA,5.8,2255000,>35%,8514877,0.18567079712366955,BRA
Brunei,Asia,South-Eastern Asia,1966,65.67,5.92,107450,79700,NA,NA,3.5,126500,>60%,5765,0.5254119687771032,BRN
Bulgaria,Europe,Eastern Europe,1966,71.28,2.15,8269118,19100,39,NA,4.1,1000,>35%,110879,0.1759756130556733,BGR
Burkina Faso,Africa,Western Africa,1966,38.3,6.49,5256363,694033153,151.8,NA,3.4,0,>0%,274200,0.055696571845368345,BFA
Burundi,Africa,Eastern Africa,1966,42.18,7.22,3153879,386256700.6,144.5,NA,5.8,0,>0%,27830,0.4427596119295724,BDI
Cambodia,Asia,South-Eastern Asia,1966,43.73,6.82,6588993,3500,NA,NA,2.6,0,>5%,181035,0.2188416604523987,KHM
Cameroon,Africa,Middle Africa,1966,46.67,6.01,6130990,3291236402,148.1,NA,3.2,80830,>5%,475440,0.10800521622076392,CMR
Canada,Americas,Northern America,1966,71.86,2.81,20041006,236659979328,22.1,NA,5.4,3890000,>60%,9984670,0.10439002991586102,CAN
Cape Verde,Africa,Western Africa,1966,51.32,6.99,239765,6500,NA,NA,5,0,>35%,4033,0.33473840813290356,CPV
Central African Republic,Africa,Middle Africa,1966,40.5,5.95,1682874,556732800.3,148.6,NA,1.2,0,>0%,622984,0.032549792611046194,CAF
Chad,Africa,Middle Africa,1966,43.48,6.36,3373563,759494430.6,NA,NA,2.3,103400,>0%,1284000,0.03115264797507788,TCD
Chile,Americas,South America,1966,59.54,4.8,8802926,18555706498,87.4,NA,4.5,6666,>60%,756102,0.10284855746975938,CHL
China,Asia,Eastern Asia,1966,55.37,6.21,724490033,79279858808,NA,NA,NA,4189000,>35%,9596960,0.4278841424784515,CHN
Colombia,Americas,South America,1966,61.16,6.42,19721464,25128529190,79,NA,4.4,989900,>35%,1138910,0.1241309673284105,COL
Comoros,Africa,Eastern Africa,1966,46.63,7.03,209536,1500,NA,NA,7.6,0,>5%,2235,0.39373601789709173,COM
"Congo, Dem. Rep.",Africa,Middle Africa,1966,46.2,6.11,17861860,5971780635,NA,NA,2.5,20000,>0%,2344858,0.06546110681329104,COD
"Congo, Rep.",Africa,Middle Africa,1966,51.45,6.14,1190361,747391523.7,97.3,NA,6.2,250000,>0%,342000,0.05055263157894737,COG
Costa Rica,Americas,Central America,1966,65.33,6.33,1642189,3321721143,66.3,NA,6.3,0,>35%,51100,0.7635616438356164,CRI
Cote d'Ivoire,Africa,Western Africa,1966,42.21,7.76,4400054,3245769317,178.7,NA,4.6,36000,>0%,322463,0.25428033603855327,CIV
Croatia,Europe,Southern Europe,1966,67.16,2.14,4350815,21600,NA,NA,4.3,10070,>60%,56594,0.5196663957309963,HRV
Cuba,Americas,Caribbean,1966,67.6,4.54,8110428,10200,39.2,NA,12.8,50000,>15%,110860,0.5489626556016598,CUB
Cyprus,Asia,Western Asia,1966,71.62,3.01,585311,32800,NA,NA,7.3,0,>60%,9251,2.162577018700681,CYP
Czech Republic,Europe,Eastern Europe,1966,70.65,2.03,9811540,31600,NA,NA,4.2,3000,>60%,78867,1.6568526760241926,CZE
Denmark,Europe,Northern Europe,1966,72.57,2.62,4796157,69265775692,17,NA,8.7,165200,>60%,43094,1.7155288439225878,DNK
Djibouti,Africa,Eastern Africa,1966,48.9,6.67,122868,3200,NA,NA,8.4,0,>5%,23200,0.13211206896551725,DJI
Dominican Republic,Americas,Caribbean,1966,58.02,6.9,4001377,3898053873,92.8,NA,2.2,0,>35%,48670,0.4048695294842819,DOM
Ecuador,Americas,South America,1966,57.47,6.49,5405692,4463233149,104.6,NA,4.4,556400,>35%,283561,0.15400566368435717,ECU
